Gene ID	LSV ID	LSV Type	E(dPSI) per LSV junction	P(|dPSI|>=0.20) per LSV junction	P(|dPSI|<=0.05) per LSV junction	A E(PSI)	B E(PSI)	A5SS	A3SS	ES	Num. Junctions	Num. Exons	Junctions coords	IR coords
AT1G33970	AT1G33970:s:12349899-12350033	s|1e1.1o1|i	0.02789849355311558;-0.027898475996627738	0.0008680528215043511;0.0008680539075463004	1.2472423465411525e-05;1.2473141698943202e-05	0.483;0.517	0.529;0.471	False	False	False	1	2	12349820-12349899	12349820-12349899
AT1G01240	AT1G01240:t:100657-101834	t|1e1.1o1|1e2.1o1	-0.08421918813936757;0.0842191701439975	0.08852631937397273;0.08852631921469836	3.730161478365801e-06;3.7299636554011945e-06	0.208;0.792	0.071;0.929	False	False	True	2	3	100031-100657;100220-100657	
AT1G30160	AT1G30160:s:10606210-10606306	s|1e1.1o2|1e1.2o2	-0.8913775702231255;0.8908660091261907	1.0;1.0	7.385214492394709e-06;7.385242622920396e-06	0.894;0.106	0.012;0.988	False	True	False	2	2	10606306-10606467;10606306-10606480	
AT1G48830	AT1G48830:s:18061243-18061302	s|1e1.1o2|1e1.2o2	0.9619349098286412;-0.9653457390060034	1.0;1.0	6.635995657039407e-06;6.637203513459866e-06	0.040;0.960	0.988;0.012	False	True	False	2	2	18060978-18061243;18060963-18061243	
AT1G07700	AT1G07700:s:2379647-2379798	s|1e1.1o1|i	-0.733063270832784;0.733062976207509	0.9999999999919402;0.9999999999984492	4.635181127810029e-13;7.61985397270816e-14	0.743;0.257	0.014;0.986	False	False	False	1	2	2379798-2380104	2379798-2380104
AT1G78090	AT1G78090:s:29376059-29376151	s|1e1.1o1|i	0.002464108268202254;-0.0024640906621316654	1.4613637213687213e-13;1.298377692836474e-13	0.0005693831928863524;0.0005694015455804946	0.626;0.374	0.635;0.365	False	False	False	1	2	29376151-29376236	29376151-29376236
AT1G23080	AT1G23080:s:8180926-8181002	s|1e1.1o1|i	0.562329610151636;-0.5623295915369351	0.9999998073887019;0.9999998103497175	3.567312243244721e-11;2.7000401914278882e-11	0.087;0.913	0.636;0.364	False	False	False	1	2	8180834-8180926	8180834-8180926
AT1G09640	AT1G09640:s:3121171-3121660	s|1e1.2o2|2e1.1o2	0.9131360009350091;-0.9205026766980297	0.9999999999999977;0.9999999999999453	1.4369508611657901e-11;2.8758662118377742e-11	0.075;0.925	0.967;0.033	True	True	False	2	2	3121398-3121958;3121660-3121773	
AT1G17980	AT1G17980:s:6190900-6191007	s|1e1.1o1|1e2.1o1	0.9367218099666734;-0.9435957618322149	1.0;1.0	3.455453925839164e-08;1.0533830363534946e-08	0.061;0.939	0.991;0.009	False	False	True	2	3	6190497-6190900;6190345-6190900	
AT1G28330	AT1G28330:s:9934257-9934336	s|1e1.1o1|i	0.6999593263416326;-0.699959338786811	1.0;1.0	5.8155594990822075e-11;7.398870405239677e-11	0.014;0.986	0.711;0.289	False	False	False	1	2	9934147-9934257	9934147-9934257
AT1G35580	AT1G35580:s:13125118-13125264	s|1e1.1o2|1e1.2o2	0.0013023040320467227;-0.0013022507650828595	2.8236355273630602e-05;2.823641439136561e-05	3.582541400370953e-05;3.58255590224843e-05	0.604;0.396	0.604;0.396	False	True	False	2	2	13124827-13125118;13124815-13125118	
AT1G64770	AT1G64770:s:24058038-24058574	s|1e1.1o1|1e2.1o1	-0.9506696345871752;0.9446545447990198	1.0;1.0	7.279252990932683e-06;7.288532500052125e-06	0.949;0.051	0.020;0.980	False	False	True	2	3	24058472-24058589;24058472-24059218	
AT1G32550	AT1G32550:t:11772600-11772668	t|1e1.1o1|1e2.1o1	-0.972496370366748;0.9716110464170455	1.0;1.0	6.070676022762456e-06;5.885368836901087e-06	0.993;0.007	0.012;0.988	False	False	True	2	3	11772668-11773119;11772668-11772868	
AT1G67700	AT1G67700:s:25375195-25375281	s|1e1.1o1|2e1.1o1	-0.7808852003535965;0.7808771867101414	0.9999999999999946;0.9999999999999998	2.560618383995461e-12;4.154617573264395e-12	0.833;0.167	0.071;0.929	True	False	False	2	2	25375278-25375406;25375281-25375406	
AT1G31600	AT1G31600:s:11314624-11314994	s|1e1.1o2|1e1.2o2	0.9493890830286573;-0.9550986666518567	0.9999999999999999;1.0	2.083041776202513e-09;1.2427150974936296e-08	0.046;0.954	0.986;0.014	False	True	False	2	2	11314443-11314624;11314437-11314624	
AT1G70580	AT1G70580:t:26613170-26613338	t|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o1	-0.022258723187935585;0.0007090674504733492;0.08177067386106177;-0.04867367546524982	0.0005156017012630642;6.998747785809031e-21;0.012353545636183084;0.007627774533060359	1.671413319714876e-05;0.02797249089449904;3.243097070492494e-06;6.855459171672962e-06	0.315;0.015;0.141;0.528	0.275;0.026;0.242;0.453	True	False	True	4	4	26612760-26613170;26612791-26613170;26612974-26613170;26613093-26613170	
AT1G65700	AT1G65700:s:24436173-24436294	s|1e1.1o1|2e1.1o1|3e1.1o1	0.7375878044944165;-0.588847318718151;-0.09748926535118288	0.9999999997961543;0.99998781882015;0.04365485255342757	8.464565962404798e-12;2.5105520995438724e-09;2.852341444814499e-06	0.126;0.728;0.146	0.847;0.150;0.003	True	False	False	3	2	24435894-24436242;24435894-24436182;24435894-24436173	
AT1G57680	AT1G57680:s:21364497-21364728	s|1e1.1o2|1e1.2o2	0.6366491295541685;-0.63664913278395	0.9999999667206732;0.9999999661672158	4.786300288982066e-11;6.202605096206071e-11	0.233;0.767	0.854;0.146	False	True	False	2	2	21364116-21364497;21364018-21364497	
AT1G54360	AT1G54360:s:20291302-20291378	s|1e1.1o1|2e1.1o1	-0.03058012551183606;0.03058015797603561	0.0017658408560435922;0.001765841452166402	1.2040046440398022e-05;1.2039566761979509e-05	0.165;0.835	0.109;0.891	True	False	False	2	2	20291357-20291458;20291378-20291458	
AT1G28630	AT1G28630:s:10061668-10061799	s|1e1.1o2|1e1.2o2	-0.013877653685790874;0.013877685085099439	7.329183723949767e-06;7.328954552322729e-06	7.561131111899488e-05;7.56062278422147e-05	0.993;0.007	0.950;0.050	False	True	False	2	2	10061583-10061668;10061565-10061668	
AT1G05710	AT1G05710:t:1716196-1716308	t|1e1.1o1|1e2.1o1|1e3.1o1	0.9671427385841755;-0.08947969338225722;-0.8321038147578808	1.0;0.029173074676255854;1.0	6.301121179489843e-06;3.4487878669553496e-06;2.2585422421173007e-10	0.025;0.139;0.836	0.986;0.011;0.003	False	False	True	3	4	1715384-1716196;1715842-1716196;1716102-1716196	
AT1G64090	AT1G64090:s:23789062-23789584	s|1e1.1o1|1e2.1o1	0.09680825919960623;-0.09680827184655094	0.1406187962013263;0.14061875660221526	3.465858728323931e-06;3.466026717413584e-06	0.604;0.396	0.764;0.236	False	False	True	2	3	23789584-23789704;23789584-23789824	
AT1G09080	AT1G09080:s:2931732-2931841	s|1e1.1o2|1e1.2o2	0.9717047038031238;-0.9725444693137405	1.0;1.0	6.0840656934469165e-06;6.085612624273651e-06	0.016;0.984	0.978;0.022	False	True	False	2	2	2931670-2931732;2931640-2931732	
AT1G79820	AT1G79820:t:30026666-30026790	t|1e1.1o1|1e2.1o1	5.0123031958988645e-05;-5.0115694174761866e-05	4.118621853128861e-06;4.11831149567209e-06	0.00014978096104434346;0.00014978026168957492	0.977;0.023	0.987;0.013	False	False	True	2	3	30026790-30027290;30026790-30026984	
AT1G07200	AT1G07200:s:2210607-2210859	s|1e1.1o2|1e1.2o2	0.9047116736000844;-0.911841484445151	0.9999999999896955;0.9999999999762208	2.815684772226967e-10;2.236673180000537e-09	0.055;0.945	0.939;0.061	False	True	False	2	2	2210528-2210607;2210523-2210607	
AT1G19485	AT1G19485:s:6746778-6746865	s|1e1.1o2|1e1.2o2	-0.7776930573569087;0.7776807046338529	0.9999999999972266;0.9999999999974253	1.0427547714186858e-11;5.030459307595972e-12	0.905;0.095	0.146;0.854	False	True	False	2	2	6746865-6747134;6746865-6747147	
AT1G79940	AT1G79940:s:30072398-30072859	s|1e1.1o1|i	-0.0009360473761468349;0.0009360893023091213	0.004080079204733598;0.004080081409404187	1.2752148422001675e-05;1.2752031242735384e-05	0.291;0.709	0.290;0.710	False	False	False	1	2	30072859-30073139	30072859-30073139
AT1G55520	AT1G55520:s:20726144-20726224	s|1e1.1o2|1e1.2o2	0.7690189659816308;-0.7690189768533364	1.0;1.0	6.997601539660003e-06;6.997599968916468e-06	0.128;0.872	0.873;0.127	False	True	False	2	2	20726058-20726144;20726055-20726144	
AT1G61250	AT1G61250:s:22588412-22588567	s|1e1.1o2|2e1.2o2	0.45169155046503917;-0.4516915592920538	0.9943567958993959;0.9943568599057391	8.831378151781557e-08;8.828806874472406e-08	0.281;0.719	0.735;0.265	True	True	False	2	2	22588477-22588578;22588567-22588728	
AT1G79970	AT1G79970:s:30082703-30083395	s|1e1.1o1|i	0.515432157140937;-0.5154321028365072	0.9999999983885871;0.9999999983455999	5.085577133634238e-17;1.1102230246251565e-16	0.109;0.891	0.609;0.391	False	False	False	1	2	30083395-30083493	30083395-30083493
AT1G55540	AT1G55540:s:20737677-20738028	s|1e1.1o1|2e1.1o1	-0.897536850009131;0.8970000576833594	1.0;1.0	8.178959361671012e-06;8.180202566918093e-06	0.970;0.030	0.095;0.905	True	False	False	2	2	20737534-20737686;20737534-20737677	
AT1G43770	AT1G43770:s:16549673-16549897	s|1e1.1o1|i	0.5665919865915383;-0.5665920782272047	1.0;1.0	1.8853079870248306e-13;1.887379141862766e-13	0.060;0.940	0.615;0.385	False	False	False	1	2	16549897-16549981	16549897-16549981
AT1G15200	AT1G15200:t:5228967-5229051	t|1e1.1o1|1e2.1o2|1e2.2o2	-0.9147112810220375;-0.00014455436779569613;0.9186752400769461	1.0;6.94120920974596e-21;1.0	8.969456472329718e-06;0.0018306585085505755;8.560169578689103e-06	0.940;0.012;0.048	0.055;0.004;0.941	True	False	True	3	3	5229051-5229346;5229051-5229247;5229051-5229128	
AT1G63770	AT1G63770:t:23660686-23660761	t|1e1.2o2|2e2.1o1|2e3.1o1	0.0008667013242963095;-0.019487180546334727;0.004429321359634786	7.004009825736068e-21;2.4412682736968856e-06;5.0242975237567275e-08	0.07240621142811714;3.0301271690569287e-05;0.00011444149898370837	0.002;0.886;0.113	0.028;0.855;0.116	False	True	True	3	4	23660761-23660890;23660733-23661089;23660733-23660834	
AT1G54217	AT1G54217:s:20244996-20245059	s|1e1.1o2|1e1.2o2	0.7366377694559537;-0.7366502965277281	0.9999999502379412;0.9999999510532553	4.1378807873845564e-09;3.6542016079721407e-09	0.114;0.886	0.833;0.167	False	True	False	2	2	20244824-20244996;20244821-20244996	
AT1G24735	AT1G24735:s:8758277-8758362	s|1e1.1o1|1e2.2o2	0.0033401118187671207;-0.0033400805145725404	5.069604954437968e-08;5.073711211055458e-08	9.097616923481322e-05;9.097772998833964e-05	0.497;0.503	0.504;0.496	False	False	True	2	3	8758362-8758437;8758362-8758722	
AT1G49940	AT1G49940:t:18488360-18488403	t|1e1.1o1|i	-0.018273140030984104;0.018273190318544037	3.6995021490638344e-05;3.6994448781409026e-05	2.589497764893256e-05;2.589327512680234e-05	0.094;0.906	0.059;0.941	False	False	False	1	2	18488403-18488983	18488403-18488983
AT1G30620	AT1G30620:s:10855815-10855939	s|1e1.1o1|2e1.1o1	-0.8016224497734163;0.8016224285898855	1.0;1.0	4.549927096753059e-06;4.8341026206988325e-06	0.807;0.193	0.005;0.995	True	False	False	2	2	10855936-10856041;10855939-10856041	
AT1G10657	AT1G10657:s:3530822-3530927	s|1e1.1o2|1e1.2o2	-0.009195447932885556;0.009195491158626695	0.00030264458388144306;0.0003026447693584348	2.1679621854175934e-05;2.1679027138371554e-05	0.450;0.550	0.433;0.567	False	True	False	2	2	3530927-3531193;3530927-3531265	
AT1G02990	AT1G02990:t:682732-682892	t|1e1.1o1|1e2.1o1	-0.933741636309718;0.926426812033623	1.0;0.9999999999999999	1.4400889369881043e-09;1.2470719064813763e-09	0.955;0.045	0.051;0.949	False	False	True	2	3	682892-683175;682892-683023	
AT1G18730	AT1G18730:s:6460767-6460808	s|1e1.1o2|1e1.2o2	0.9508211128312121;-0.9565489202040565	1.0;1.0	2.22080429390882e-09;1.7335034030452334e-07	0.007;0.993	0.955;0.045	False	True	False	2	2	6460808-6460896;6460808-6460899	
AT1G15200	AT1G15200:s:5229346-5229446	s|1e1.1o2|1e1.2o2|1e2.1o1	0.9206926595227383;-0.00017293838722468973;-0.9152560195659568	1.0;6.935707716649595e-21;1.0	8.656783545855917e-06;0.0026810329636950403;8.862680555554725e-06	0.057;0.012;0.932	0.952;0.003;0.044	False	True	True	3	3	5229268-5229346;5229261-5229346;5229051-5229346	
AT1G18070	AT1G18070:s:6214214-6214294	s|1e1.1o2|1e1.2o2	-0.06549616753871836;0.06549614192720628	0.009833295864169343;0.00983327488787336	4.91246567713155e-06;4.912156404206247e-06	0.554;0.446	0.467;0.533	False	True	False	2	2	6214113-6214214;6214110-6214214	
AT1G25275	AT1G25275:s:8860671-8860864	s|1e1.1o2|2e1.2o2	0.05975937000861276;-0.05975937347536742	0.03126046250599103;0.03126046219547608	5.283627813797501e-06;5.283912498432741e-06	0.660;0.340	0.763;0.237	True	True	False	2	2	8860860-8860949;8860864-8860953	
AT1G68010	AT1G68010:s:25494762-25494839	s|1e1.1o1|2e1.1o1	-0.7280512118829738;0.7280512604366529	0.9999999999095368;0.9999999999456634	2.971933810158589e-11;4.2466713978920297e-13	0.914;0.086	0.203;0.797	True	False	False	2	2	25494836-25494908;25494839-25494908	
AT1G72416	AT1G72416:s:27260020-27260291	s|1e1.1o1|1e2.1o1	0.013008087136374342;-0.01300804332106445	0.012080211046483099;0.012080204035710347	1.0080649882504567e-05;1.0080783120813841e-05	0.688;0.312	0.720;0.280	False	False	True	2	3	27259915-27260020;27259745-27260020	
AT1G72250	AT1G72250:s:27194439-27194649	s|1e1.1o2|1e1.2o2	0.9455549016504723;-0.9507979870602068	1.0;1.0	7.5108769187317084e-06;7.5152392371435894e-06	0.054;0.946	0.988;0.012	False	True	False	2	2	27194649-27194729;27194649-27194743	
AT1G72740	AT1G72740:s:27381147-27381248	s|1e1.1o1|2e1.1o1	0.7836509961462018;-0.7836808436361602	0.9999999015057707;0.9999998976045515	2.245489945391821e-08;3.3518137598775866e-08	0.055;0.945	0.822;0.178	True	False	False	2	2	27380901-27381165;27380901-27381147	
AT1G29970	AT1G29970:s:10500819-10500894	s|1e1.1o1|1e2.1o1	0.023307634991937096;-0.023307606587932347	0.0013866912311918211;0.0013866922331896491	1.547027194542111e-05;1.547089851150485e-05	0.068;0.932	0.113;0.887	False	False	True	2	3	10500715-10500819;10500234-10500819	
AT1G25470	AT1G25470:s:8946600-8946628	s|1e1.1o2|1e1.2o2	0.7586244508095421;-0.7586243741574239	1.0;1.0	1.349321353990283e-09;7.376461663710643e-10	0.225;0.775	0.960;0.040	False	True	False	2	2	8946322-8946600;8946317-8946600	
AT1G32070	AT1G32070:s:11536249-11536338	s|1e1.1o2|1e1.2o2	0.9158813866306271;-0.91631318108728	1.0;1.0	8.626946566003824e-06;8.626344271345232e-06	0.079;0.921	0.975;0.025	False	True	False	2	2	11536177-11536249;11536174-11536249	
AT1G79830	AT1G79830:s:30030363-30030482	s|1e1.1o1|2e1.1o1	-0.624662448465472;0.6246624874242293	0.9999995177221305;0.9999995180618643	6.434575094971251e-11;9.396486335461336e-11	0.944;0.056	0.336;0.664	True	False	False	2	2	30030287-30030423;30030287-30030363	
AT1G48520	AT1G48520:s:17941836-17942033	s|1e1.1o1|i	-0.5384724063561845;0.5384723266438938	0.9999999999920648;0.9999999999918529	6.661338147750939e-16;6.499083465015295e-16	0.627;0.373	0.101;0.899	False	False	False	1	2	17942033-17942104	17942033-17942104
AT1G43620	AT1G43620:t:16429350-16429558	t|1e1.1o1|1e2.1o1	-0.03879178966014299;0.038791818689829824	0.00773262713273946;0.007732634489185086	8.392999161443981e-06;8.392565855060152e-06	0.376;0.624	0.306;0.694	False	False	True	2	3	16429558-16430029;16429558-16429643	
AT1G08010	AT1G08010:t:2487136-2487415	t|1e1.1o1|1e2.1o1	-0.10116958538933087;0.10116959551517324	0.17800159835335605;0.17800164338300178	3.711299064290685e-06;3.7111499836817163e-06	0.428;0.572	0.251;0.749	False	False	True	2	3	2487415-2487858;2487415-2487818	
AT1G11080	AT1G11080:s:3694921-3695063	s|1e1.1o1|i	-0.0164884878630508;0.016488523524720737	0.00016228270479524338;0.000162283027102592	2.2282207120194464e-05;2.228100510000275e-05	0.224;0.776	0.195;0.805	False	False	False	1	2	3694821-3694921	3694821-3694921
AT1G10670	AT1G10670:t:3536131-3536307	t|1e1.1o1|1e2.1o1	-0.897526929252207;0.8969610834650628	1.0;1.0	7.582564943042769e-06;7.582797277555509e-06	0.981;0.019	0.100;0.900	False	False	True	2	3	3535885-3536131;3536020-3536131	
AT1G58350	AT1G58350:s:21664685-21664744	s|1e1.1o1|1e2.1o1	0.5572956823844468;-0.5572955999976905	0.9999863068475853;0.999986305343479	1.1167552447262928e-09;1.1143109768241288e-09	0.333;0.667	0.878;0.122	False	False	True	2	3	21664600-21664685;21664250-21664685	
AT1G53450	AT1G53450:s:19951741-19951872	s|1e1.1o1|i	0.9001837646084998;-0.904120665450862	1.0;1.0	4.775293524082909e-08;4.903943984224668e-08	0.026;0.974	0.909;0.091	False	False	False	1	2	19951481-19951741	19951481-19951741
AT1G64750	AT1G64750:t:24052362-24052917	t|1e1.1o1|1e2.1o1	-0.02147454579172023;0.021474583804380793	1.4489199173114684e-05;1.4489859869540333e-05	4.8286819021692295e-05;4.8283990058314505e-05	0.961;0.039	0.929;0.071	False	False	True	2	3	24052917-24053619;24052917-24053273	
AT1G19330	AT1G19330:s:6681683-6681809	s|1e1.1o2|1e1.2o2	0.01092837668653393;-0.01092834011232332	0.00046182795507210164;0.0004618272182282809	2.8719856710685e-05;2.8720819133853936e-05	0.936;0.064	0.959;0.041	False	True	False	2	2	6681515-6681683;6681500-6681683	
AT1G76380	AT1G76380:s:28653569-28653608	s|1e1.1o2|1e1.2o2	-4.883544501181727e-07;4.88576040642075e-07	6.908701439614489e-21;4.44184548394118e-16	0.13579063884280373;0.12024805543627035	0.003;0.997	0.007;0.993	False	True	False	2	2	28653456-28653569;28653453-28653569	
AT1G12430	AT1G12430:s:4234560-4234703	s|1e1.1o2|1e1.2o2	-0.8811786721965954;0.8811787458031417	1.0;1.0	7.413013508927868e-06;7.4128553373686845e-06	0.890;0.110	0.033;0.967	False	True	False	2	2	4234495-4234560;4234492-4234560	
AT1G54630	AT1G54630:s:20402035-20402157	s|1e1.1o1|i	0.037355451865598646;-0.037355448019862576	0.00125365439505889;0.00125365751405469	1.2234395632717415e-05;1.223523745830235e-05	0.038;0.962	0.100;0.900	False	False	False	1	2	20401770-20402035	20401770-20402035
AT1G78600	AT1G78600:t:29568399-29568859	t|1e1.1o1|1e2.1o1	0.9728336239499389;-0.9733320399803417	1.0;1.0	6.019594309206568e-06;6.0199404208205465e-06	0.012;0.988	0.984;0.016	False	False	True	2	3	29568200-29568399;29568324-29568399	
AT1G43170	AT1G43170:s:16266641-16266794	s|1e1.1o5|1e1.2o5|1e1.3o5|1e1.4o5|1e1.5o5|1e2.2o2|2e3.1o5	-0.017021790229281523;-0.8114256079022508;-0.020952942459342223;-2.541899298932539e-05;-1.8322838762765235e-07;0.906018894954074;1.0335286188089692e-10	9.139555207057227e-21;1.0;9.657806265097247e-21;6.914658306630601e-21;6.908676413324364e-21;1.0;6.907957932237079e-21	0.004890969926607869;6.057840161610706e-06;0.0034671957729001113;0.5467121338167747;0.783533335631805;9.617729714798962e-06;0.9999935768994344	0.051;0.817;0.053;0.019;0.013;0.048;0.000	0.011;0.018;0.015;0.015;0.011;0.930;0.001	True	True	True	7	4	16266790-16266976;16266790-16266979;16266790-16266982;16266790-16266985;16266790-16266988;16266790-16267477;16266794-16266976	
AT1G03070	AT1G03070:s:729901-730056	s|1e1.1o1|2e1.1o1	0.008847050634526697;-0.0088470094076848	9.32664054882716e-07;9.32275067223741e-07	0.00013403435517447826;0.00013403937095535223	0.032;0.968	0.049;0.951	True	False	False	2	2	730023-730140;730056-730140	
AT1G65440	AT1G65440:s:24307288-24307324	s|1e1.2o2|2e1.1o2	-0.9740441466832903;0.9738881155752084	1.0;1.0	5.959701710245291e-06;5.959360759836001e-06	0.994;0.006	0.006;0.994	True	True	False	2	2	24307004-24307304;24307235-24307288	
AT1G60670	AT1G60670:s:22346257-22346339	s|1e1.1o1|1e2.1o1	0.04910140860097009;-0.049101377878619304	0.028200454804962277;0.028200433594997798	6.4006110762487856e-06;6.400838931774899e-06	0.612;0.388	0.705;0.295	False	False	True	2	3	22346339-22346540;22346339-22346717	
AT1G19700	AT1G19700:t:6811111-6811927	t|1e1.1o2|1e1.2o2|1e2.1o1	0.0017030936587471661;-0.8975172344681628;0.9043688770629086	1.1017659092298931e-05;1.0;1.0	8.659396605578684e-05;7.791211333096904e-06;7.673146415573817e-06	0.056;0.903;0.042	0.061;0.019;0.920	True	False	True	3	3	6811927-6812540;6811927-6812501;6811927-6812204	
AT1G58350	AT1G58350:t:21663992-21664250	t|1e1.1o1|1e2.1o1	-0.6415477162157195;0.6415476502048496	0.9999998727907158;0.9999998751928211	1.8047185967873247e-10;1.3598450372263731e-10	0.744;0.256	0.119;0.881	False	False	True	2	3	21664250-21664685;21664250-21664352	
AT1G53190	AT1G53190:t:19837464-19837579	t|1e1.1o1|1e2.1o1	0.03475931968041495;-0.034759287492593896	0.0006030811578327719;0.0006030793586750639	1.3043442700657291e-05;1.3044238710069322e-05	0.167;0.833	0.222;0.778	False	False	True	2	3	19837228-19837464;19837340-19837464	
AT1G70620	AT1G70620:s:26627196-26627540	s|1e1.1o2|2e1.2o2	-0.9387921280099525;0.931399710121098	0.999999999999993;0.9999999999999964	1.466180510334425e-10;8.455814114184296e-11	0.961;0.039	0.050;0.950	True	True	False	2	2	26627512-26627775;26627540-26627842	
AT1G54710	AT1G54710:s:20417128-20417574	s|1e1.1o1|i	-5.1359309834988294e-05;5.1359116096372446e-05	7.154764433803647e-21;7.153676360375374e-21	0.49352073921850126;0.4930490973999086	0.026;0.974	0.019;0.981	False	False	False	1	2	20417023-20417128	20417023-20417128
AT1G14240	AT1G14240:s:4865121-4865732	s|1e1.1o2|1e1.2o2	0.963887215777137;-0.9668922668629426	1.0;1.0	6.491206844254794e-06;6.4873260037234814e-06	0.009;0.991	0.967;0.033	False	True	False	2	2	4865732-4865810;4865732-4865822	
